Domain	siteID	Latitude	Longitude	elevation(m)	NLCDC	plotID	Date	boutNumber	LichenIndex	PercentCanopyCover	precipCalcium	precipMagnesium	precipPotassium	precipSodium	precipAmmonium	precipNitrate	precipSulfate	precipPhosphate	precipChloride	precipBromide	pH	precipConductivity
D02	SCBI	38.893934	-78.135517	415.9	deciduousForest	SCBI_067	6/10/2019	1	2.5	96	0.295083333	0.07	0.04075	0.395416667	0.42725	1.0227	0.59925	0.00475	0.739583333	0.001833333	5.746666667	9.2167
D02	SERC	38.86869	-76.533595	7.6	deciduousForest	SERC_001	6/27/2019	1	1.5	83	0.148666667	0.034	0.065888889	0.155333333	0.5474	0.9116	0.53511	0.0744	0.210555556	0.000555556	5.518888889	7.8778
D02	SERC	38.895032	-76.558913	11.4	deciduousForest	SERC_002	6/11/2019	1	1	86	0.148666667	0.034	0.065888889	0.155333333	0.5474	0.9116	0.53511	0.0744	0.210555556	0.000555556	5.518888889	7.8778
D02	SERC	38.899874	-76.543769	10.8	deciduousForest	SERC_003	6/18/2019	1	1	83	0.148666667	0.034	0.065888889	0.155333333	0.5474	0.9116	0.53511	0.0744	0.210555556	0.000555556	5.518888889	7.8778
D02	SERC	38.872417	-76.554054	14.6	deciduousForest	SERC_004	6/26/2019	1	1.5	83	0.148666667	0.034	0.065888889	0.155333333	0.5474	0.9116	0.53511	0.0744	0.210555556	0.000555556	5.518888889	7.8778
D02	SERC	38.893251	-76.547607	14.8	deciduousForest	SERC_005	6/25/2019	1	0	86	0.148666667	0.034	0.065888889	0.155333333	0.5474	0.9116	0.53511	0.0744	0.210555556	0.000555556	5.518888889	7.8778
D02	SERC	38.881089	-76.547316	3.5	deciduousForest	SERC_006	6/6/2019	1	1	82	0.148666667	0.034	0.065888889	0.155333333	0.5474	0.9116	0.53511	0.0744	0.210555556	0.000555556	5.518888889	7.8778
D02	SERC	38.897569	-76.561177	22.5	deciduousForest	SERC_009	6/12/2019	1	0.5	85	0.148666667	0.034	0.065888889	0.155333333	0.5474	0.9116	0.53511	0.0744	0.210555556	0.000555556	5.518888889	7.8778
D02	SERC	38.909675	-76.546255	25.8	deciduousForest	SERC_010	6/5/2019	1	0	85	0.148666667	0.034	0.065888889	0.155333333	0.5474	0.9116	0.53511	0.0744	0.210555556	0.000555556	5.518888889	7.8778
D02	SERC	38.898524	-76.551063	38.3	deciduousForest	SERC_011	6/24/2019	1	0	81	0.148666667	0.034	0.065888889	0.155333333	0.5474	0.9116	0.53511	0.0744	0.210555556	0.000555556	5.518888889	7.8778
D02	SERC	38.878648	-76.560977	24.5	deciduousForest	SERC_012	6/4/2019	1	0.5	84	0.148666667	0.034	0.065888889	0.155333333	0.5474	0.9116	0.53511	0.0744	0.210555556	0.000555556	5.518888889	7.8778
D02	SERC	38.89946	-76.547557	19.6	deciduousForest	SERC_016	6/19/2019	1	2	83	0.148666667	0.034	0.065888889	0.155333333	0.5474	0.9116	0.53511	0.0744	0.210555556	0.000555556	5.518888889	7.8778
D02	SERC	38.896418	-76.560196	18	deciduousForest	SERC_021	6/11/2019	1	0.5	86	0.148666667	0.034	0.065888889	0.155333333	0.5474	0.9116	0.53511	0.0744	0.210555556	0.000555556	5.518888889	7.8778
D02	SERC	38.875452	-76.554589	17.3	deciduousForest	SERC_022	6/26/2019	1	1.5	85	0.148666667	0.034	0.065888889	0.155333333	0.5474	0.9116	0.53511	0.0744	0.210555556	0.000555556	5.518888889	7.8778
D02	SERC	38.886405	-76.551831	19	deciduousForest	SERC_025	6/12/2019	1	1.5	84	0.148666667	0.034	0.065888889	0.155333333	0.5474	0.9116	0.53511	0.0744	0.210555556	0.000555556	5.518888889	7.8778
D02	SERC	38.901221	-76.550596	14.5	deciduousForest	SERC_026	6/20/2019	1	2.5	90	0.148666667	0.034	0.065888889	0.155333333	0.5474	0.9116	0.53511	0.0744	0.210555556	0.000555556	5.518888889	7.8778
D02	SERC	38.890806	-76.553978	10.7	deciduousForest	SERC_044	6/17/2019	1	0.5	83	0.148666667	0.034	0.065888889	0.155333333	0.5474	0.9116	0.53511	0.0744	0.210555556	0.000555556	5.518888889	7.8778
D02	SERC	38.880974	-76.55872	19.1	deciduousForest	SERC_045	6/10/2019	1	0.5	88	0.148666667	0.034	0.065888889	0.155333333	0.5474	0.9116	0.53511	0.0744	0.210555556	0.000555556	5.518888889	7.8778
D02	SERC	38.880974	-76.55872	19.1	deciduousForest	SERC_045	6/10/2019	1	3	88	0.148666667	0.034	0.065888889	0.155333333	0.5474	0.9116	0.53511	0.0744	0.210555556	0.000555556	5.518888889	7.8778
D02	SERC	38.880104	-76.556732	26.2	deciduousForest	SERC_068	6/4/2019	1	2.5	81	0.148666667	0.034	0.065888889	0.155333333	0.5474	0.9116	0.53511	0.0744	0.210555556	0.000555556	5.518888889	7.8778
D17	SJER	37.116632	-119.730379	437.8	evergreenForest	SJER_003	5/1/2019	1	3.5	39	0.079	0.017	0.023333333	0.091	0.258333333	0.4977	0.18267	0.00967	0.126666667	0.002	5.883333333	3.8333
D17	SJER	37.123501	-119.748517	499.6	grasslandHerbaceous	SJER_005	5/13/2019	1	5	10	0.079	0.017	0.023333333	0.091	0.258333333	0.4977	0.18267	0.00967	0.126666667	0.002	5.883333333	3.8333
D17	SJER	37.102924	-119.749115	424.2	grasslandHerbaceous	SJER_006	5/7/2019	1	0	13	0.079	0.017	0.023333333	0.091	0.258333333	0.4977	0.18267	0.00967	0.126666667	0.002	5.883333333	3.8333
D17	SJER	37.113927	-119.753248	426.5	grasslandHerbaceous	SJER_007	5/8/2019	1	1	22	0.079	0.017	0.023333333	0.091	0.258333333	0.4977	0.18267	0.00967	0.126666667	0.002	5.883333333	3.8333
D17	SJER	37.107459	-119.717535	400.5	evergreenForest	SJER_008	5/7/2019	1	10.5	43	0.079	0.017	0.023333333	0.091	0.258333333	0.4977	0.18267	0.00967	0.126666667	0.002	5.883333333	3.8333
D17	SJER	37.117533	-119.738491	454.4	grasslandHerbaceous	SJER_009	5/9/2019	1	5.5	7	0.079	0.017	0.023333333	0.091	0.258333333	0.4977	0.18267	0.00967	0.126666667	0.002	5.883333333	3.8333
D17	SJER	37.124269	-119.738432	454.4	evergreenForest	SJER_011	5/13/2019	1	124	38	0.079	0.017	0.023333333	0.091	0.258333333	0.4977	0.18267	0.00967	0.126666667	0.002	5.883333333	3.8333
D17	SJER	37.083155	-119.727837	281.8	evergreenForest	SJER_013	5/9/2019	1	3	44	0.079	0.017	0.023333333	0.091	0.258333333	0.4977	0.18267	0.00967	0.126666667	0.002	5.883333333	3.8333
D17	SJER	37.107805	-119.714546	424.5	evergreenForest	SJER_018	5/15/2019	1	3	51	0.079	0.017	0.023333333	0.091	0.258333333	0.4977	0.18267	0.00967	0.126666667	0.002	5.883333333	3.8333
D17	SJER	37.104398	-119.721851	397.8	grasslandHerbaceous	SJER_019	5/15/2019	1	0	0	0.079	0.017	0.023333333	0.091	0.258333333	0.4977	0.18267	0.00967	0.126666667	0.002	5.883333333	3.8333
D17	SJER	37.086583	-119.719523	334.3	grasslandHerbaceous	SJER_023	5/16/2019	1	26	0	0.079	0.017	0.023333333	0.091	0.258333333	0.4977	0.18267	0.00967	0.126666667	0.002	5.883333333	3.8333
D17	SJER	37.096505	-119.723267	362.6	shrubScrub	SJER_029	5/16/2019	1	1.5	26	0.079	0.017	0.023333333	0.091	0.258333333	0.4977	0.18267	0.00967	0.126666667	0.002	5.883333333	3.8333
D17	SJER	37.111275	-119.728168	432.2	evergreenForest	SJER_046	5/1/2019	1	1.5	40	0.079	0.017	0.023333333	0.091	0.258333333	0.4977	0.18267	0.00967	0.126666667	0.002	5.883333333	3.8333
D17	SJER	37.101659	-119.734563	377.2	evergreenForest	SJER_047	5/6/2019	1	10	34	0.079	0.017	0.023333333	0.091	0.258333333	0.4977	0.18266667	0.00967	0.126666667	0.002	5.883333333	3.8333
D17	SOAP	37.037929	-119.256671	1098.4	shrubScrub	SOAP_009	6/12/2019	1	9.5	17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
D17	SOAP	37.035187	-119.273793	1332.5	shrubScrub	SOAP_010	6/3/2019	1	5	49	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
D17	SOAP	37.037301	-119.26273	1102.6	evergreenForest	SOAP_011	6/12/2019	1	2.5	66	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
D17	SOAP	37.030525	-119.276678	1324.5	evergreenForest	SOAP_012	6/3/2019	1	0	56	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
D17	SOAP	37.029602	-119.281733	1293.3	evergreenForest	SOAP_013	6/11/2019	1	2	62	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
D17	SOAP	37.036558	-119.25833	1142.8	evergreenForest	SOAP_014	6/12/2019	1	3	42	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
D17	SOAP	37.038261	-119.251637	1060.8	evergreenForest	SOAP_015	6/13/2019	1	6	74	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
D17	SOAP	37.030901	-119.242318	1143	evergreenForest	SOAP_017	6/17/2019	1	3	72	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
D17	SOAP	37.028985	-119.243601	1205.2	evergreenForest	SOAP_018	6/17/2019	1	2	59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
D17	SOAP	37.030845	-119.245692	1182.9	evergreenForest	SOAP_019	6/17/2019	1	1	70	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
D17	SOAP	37.036577	-119.256964	1130.5	evergreenForest	SOAP_020	6/12/2019	1	3	61	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
D17	SOAP	37.036226	-119.276172	1340.5	evergreenForest	SOAP_021	6/10/2019	1	0	58	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
D17	SOAP	37.03828	-119.252632	1083.3	evergreenForest	SOAP_022	6/13/2019	1	3.5	70	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
D17	SOAP	37.036206	-119.248189	1096.4	evergreenForest	SOAP_023	6/5/2019	1	1.5	64	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
D17	SOAP	37.025015	-119.282581	1311.3	evergreenForest	SOAP_024	6/11/2019	1	1.5	58	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
D17	SOAP	37.037632	-119.258353	1112.8	shrubScrub	SOAP_025	6/12/2019	1	2.5	51	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
D17	SOAP	37.030367	-119.27027	1237.7	shrubScrub	SOAP_026	6/13/2019	1	29.5	15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
D17	SOAP	37.029445	-119.277325	1295.3	shrubScrub	SOAP_027	6/18/2019	1	153.5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
D17	SOAP	37.025179	-119.273161	1291.1	shrubScrub	SOAP_028	6/10/2019	1	4	66	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
D17	SOAP	37.036655	-119.267081	1196	shrubScrub	SOAP_029	6/12/2019	1	34.5	28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
D17	SOAP	37.033676	-119.280495	1312.4	shrubScrub	SOAP_030	6/10/2019	1	38.5	17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
D17	SOAP	37.035341	-119.252226	1109.8	evergreenForest	SOAP_031	6/5/2019	1	2.5	74	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
D17	SOAP	37.034451	-119.268722	1248	evergreenForest	SOAP_043	6/4/2019	1	1.5	69	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
D17	SOAP	37.031452	-119.269313	1242.3	evergreenForest	SOAP_044	6/13/2019	1	2	69	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
D14	SRER	31.862142	-110.818853	1172.1	shrubScrub	SRER_001	8/22/2019	2	2.5	0	0.6713	0.0687	0.3759	0.3055	2.3855	1.5279	1.3195	0.6403	0.4494	0.0069	6.22	23.72
D14	SRER	31.870334	-110.856598	1032	shrubScrub	SRER_002	8/15/2019	2	1	0	0.6713	0.0687	0.3759	0.3055	2.3855	1.5279	1.3195	0.6403	0.4494	0.0069	6.22	23.72
D14	SRER	31.840609	-110.917189	974.5	shrubScrub	SRER_003	8/20/2019	2	2	0	0.6713	0.0687	0.3759	0.3055	2.3855	1.5279	1.3195	0.6403	0.4494	0.0069	6.22	23.72
D14	SRER	31.906778	-110.815262	1044.5	shrubScrub	SRER_004	8/28/2019	2	2	0	0.6713	0.0687	0.3759	0.3055	2.3855	1.5279	1.3195	0.6403	0.4494	0.0069	6.22	23.72
D14	SRER	31.828844	-110.823985	1261.1	shrubScrub	SRER_005	8/21/2019	2	3	0	0.6713	0.0687	0.3759	0.3055	2.3855	1.5279	1.3195	0.6403	0.4494	0.0069	6.22	23.72
D14	SRER	31.795656	-110.910239	1048.6	shrubScrub	SRER_006	8/8/2019	2	2	0	0.6713	0.0687	0.3759	0.3055	2.3855	1.5279	1.3195	0.6403	0.4494	0.0069	6.22	23.72
D14	SRER	31.897668	-110.874932	938.1	shrubScrub	SRER_007	8/7/2019	2	0.5	0	0.6713	0.0687	0.3759	0.3055	2.3855	1.5279	1.3195	0.6403	0.4494	0.0069	6.22	23.72
D14	SRER	31.867013	-110.81472	1177.2	shrubScrub	SRER_008	8/22/2019	2	1.5	0	0.6713	0.0687	0.3759	0.3055	2.3855	1.5279	1.3195	0.6403	0.4494	0.0069	6.22	23.72
D14	SRER	31.844582	-110.83473	1145.2	shrubScrub	SRER_009	8/19/2019	2	2.5	0	0.6713	0.0687	0.3759	0.3055	2.3855	1.5279	1.3195	0.6403	0.4494	0.0069	6.22	23.72
D14	SRER	31.800537	-110.909297	1042.7	shrubScrub	SRER_010	8/8/2019	2	1	0	0.6713	0.0687	0.3759	0.3055	2.3855	1.5279	1.3195	0.6403	0.4494	0.0069	6.22	23.72
D14	SRER	31.845427	-110.870885	1051.2	shrubScrub	SRER_011	8/13/2019	2	2.5	0	0.6713	0.0687	0.3759	0.3055	2.3855	1.5279	1.3195	0.6403	0.4494	0.0069	6.22	23.72
D14	SRER	31.870053	-110.85024	1046.5	shrubScrub	SRER_012	8/14/2019	2	3	0	0.6713	0.0687	0.3759	0.3055	2.3855	1.5279	1.3195	0.6403	0.4494	0.0069	6.22	23.72
D14	SRER	31.809753	-110.893755	1066.7	shrubScrub	SRER_013	8/13/2019	2	2	0	0.6713	0.0687	0.3759	0.3055	2.3855	1.5279	1.3195	0.6403	0.4494	0.0069	6.22	23.72
D14	SRER	31.874117	-110.887014	963.8	shrubScrub	SRER_014	8/12/2019	2	0.5	0	0.6713	0.0687	0.3759	0.3055	2.3855	1.5279	1.3195	0.6403	0.4494	0.0069	6.22	23.72
D14	SRER	31.794211	-110.804726	1384.3	shrubScrub	SRER_015	8/27/2019	2	7	0	0.6713	0.0687	0.3759	0.3055	2.3855	1.5279	1.3195	0.6403	0.4494	0.0069	6.22	23.72
D14	SRER	31.905498	-110.847005	977.7	shrubScrub	SRER_016	8/29/2019	2	1	0	0.6713	0.0687	0.3759	0.3055	2.3855	1.5279	1.3195	0.6403	0.4494	0.0069	6.22	23.72
D14	SRER	31.892821	-110.889228	925.8	shrubScrub	SRER_017	8/28/2019	2	2	0	0.6713	0.0687	0.3759	0.3055	2.3855	1.5279	1.3195	0.6403	0.4494	0.0069	6.22	23.72
D14	SRER	31.897965	-110.908251	898.2	shrubScrub	SRER_018	8/28/2019	2	2	0	0.6713	0.0687	0.3759	0.3055	2.3855	1.5279	1.3195	0.6403	0.4494	0.0069	6.22	23.72
D14	SRER	31.860538	-110.843902	1085.6	shrubScrub	SRER_019	8/28/2019	2	3	0	0.6713	0.0687	0.3759	0.3055	2.3855	1.5279	1.3195	0.6403	0.4494	0.0069	6.22	23.72
D14	SRER	31.772365	-110.87637	1165.2	shrubScrub	SRER_020	8/12/2019	2	1	0	0.6713	0.0687	0.3759	0.3055	2.3855	1.5279	1.3195	0.6403	0.4494	0.0069	6.22	23.72
D14	SRER	31.790996	-110.855741	1184.5	shrubScrub	SRER_021	8/12/2019	2	3	0	0.6713	0.0687	0.3759	0.3055	2.3855	1.5279	1.3195	0.6403	0.4494	0.0069	6.22	23.72
D14	SRER	31.821406	-110.96285	929.2	shrubScrub	SRER_022	8/13/2019	2	0.5	0	0.6713	0.0687	0.3759	0.3055	2.3855	1.5279	1.3195	0.6403	0.4494	0.0069	6.22	23.72
D14	SRER	31.852737	-110.857874	1062.5	shrubScrub	SRER_023	8/26/2019	2	1.5	0	0.6713	0.0687	0.3759	0.3055	2.3855	1.5279	1.3195	0.6403	0.4494	0.0069	6.22	23.72
D14	SRER	31.813686	-110.806586	1326.6	shrubScrub	SRER_024	8/29/2019	2	0.5	0	0.6713	0.0687	0.3759	0.3055	2.3855	1.5279	1.3195	0.6403	0.4494	0.0069	6.22	23.72
D14	SRER	31.775902	-110.922617	1063.9	shrubScrub	SRER_025	8/29/2019	2	3	0	0.6713	0.0687	0.3759	0.3055	2.3855	1.5279	1.3195	0.6403	0.4494	0.0069	6.22	23.72
D14	SRER	31.833493	-110.84364	1157.9	shrubScrub	SRER_026	8/22/2019	2	0.5	0	0.6713	0.0687	0.3759	0.3055	2.3855	1.5279	1.3195	0.6403	0.4494	0.0069	6.22	23.72
D14	SRER	31.851347	-110.829981	1153.6	shrubScrub	SRER_027	8/26/2019	2	3	0	0.6713	0.0687	0.3759	0.3055	2.3855	1.5279	1.3195	0.6403	0.4494	0.0069	6.22	23.72
D14	SRER	31.878484	-110.899073	939.4	shrubScrub	SRER_028	8/12/2019	2	1	0	0.6713	0.0687	0.3759	0.3055	2.3855	1.5279	1.3195	0.6403	0.4494	0.0069	6.22	23.72
D14	SRER	31.874124	-110.867364	996.4	shrubScrub	SRER_029	8/26/2019	2	1	0	0.6713	0.0687	0.3759	0.3055	2.3855	1.5279	1.3195	0.6403	0.4494	0.0069	6.22	23.72
D14	SRER	31.91362	-110.831773	998.4	shrubScrub	SRER_030	8/27/2019	2	2	0	0.6713	0.0687	0.3759	0.3055	2.3855	1.5279	1.3195	0.6403	0.4494	0.0069	6.22	23.72
D14	SRER	31.910099	-110.837175	993.4	shrubScrub	SRER_043	8/13/2019	2	2	0	0.6713	0.0687	0.3759	0.3055	2.3855	1.5279	1.3195	0.6403	0.4494	0.0069	6.22	23.72
D14	SRER	31.910358	-110.838435	990.6	shrubScrub	SRER_047	8/12/2019	2	10.5	0	0.6713	0.0687	0.3759	0.3055	2.3855	1.5279	1.3195	0.6403	0.4494	0.0069	6.22	23.72
D14	SRER	31.909531	-110.833359	1002.3	shrubScrub	SRER_052	8/27/2019	2	2.5	0	0.6713	0.0687	0.3759	0.3055	2.3855	1.5279	1.3195	0.6403	0.4494	0.0069	6.22	23.72
D05	STEI	45.824937	-90.072611	503.3	deciduousForest	STEI_003	8/20/2019	1	3	78	0.218166667	0.024583333	0.025416667	0.03425	0.375	0.73042	0.300917	0.01754	0.03325	0.00025	6.061666667	4.9167
D05	STEI	45.797893	-90.064147	510.2	deciduousForest	STEI_004	8/22/2019	1	3.5	80	0.218166667	0.024583333	0.025416667	0.03425	0.375	0.73042	0.300917	0.01754	0.03325	0.00025	6.061666667	4.9167
D05	STEI	45.817469	-90.078389	504.7	deciduousForest	STEI_006	8/29/2019	1	3	84	0.218166667	0.024583333	0.025416667	0.03425	0.375	0.73042	0.300917	0.01754	0.03325	0.00025	6.061666667	4.9167
D05	STEI	45.802507	-90.06211	499.7	mixedForest	STEI_008	8/27/2019	1	2.5	78	0.218166667	0.024583333	0.025416667	0.03425	0.375	0.73042	0.300917	0.01754	0.03325	0.00025	6.061666667	4.9167
D05	STEI	45.82204	-90.089055	506	deciduousForest	STEI_009	8/12/2019	1	3	74	0.218166667	0.024583333	0.025416667	0.03425	0.375	0.73042	0.300917	0.01754	0.03325	0.00025	6.061666667	4.9167
D05	STEI	45.804881	-90.07457	523.3	deciduousForest	STEI_011	8/14/2019	1	3.5	71	0.218166667	0.024583333	0.025416667	0.03425	0.375	0.73042	0.300917	0.01754	0.03325	0.00025	6.061666667	4.9167
D05	STEI	45.792821	-90.071972	511.4	deciduousForest	STEI_013	8/15/2019	1	3	73	0.218166667	0.024583333	0.025416667	0.03425	0.375	0.73042	0.300917	0.01754	0.03325	0.00025	6.061666667	4.9167
D05	STEI	45.816394	-90.068271	499.7	deciduousForest	STEI_014	8/29/2019	1	3	72	0.218166667	0.024583333	0.025416667	0.03425	0.375	0.73042	0.300917	0.01754	0.03325	0.00025	6.061666667	4.9167
D05	STEI	45.82223	-90.073206	512.1	deciduousForest	STEI_017	8/21/2019	1	3	75	0.218166667	0.024583333	0.025416667	0.03425	0.375	0.73042	0.300917	0.01754	0.03325	0.00025	6.061666667	4.9167
D05	STEI	45.797063	-90.074152	515.3	deciduousForest	STEI_018	8/15/2019	1	3.5	81	0.218166667	0.024583333	0.025416667	0.03425	0.375	0.73042	0.300917	0.01754	0.03325	0.00025	6.061666667	4.9167
D05	STEI	45.834307	-90.085088	480.5	woodyWetlands	STEI_021	8/28/2019	1	5.5	69	0.218166667	0.024583333	0.025416667	0.03425	0.375	0.73042	0.300917	0.01754	0.03325	0.00025	6.061666667	4.9167
D05	STEI	45.82396	-90.098037	481.1	woodyWetlands	STEI_023	8/12/2019	1	2.5	85	0.218166667	0.024583333	0.025416667	0.03425	0.375	0.73042	0.300917	0.01754	0.03325	0.00025	6.061666667	4.9167
D05	STEI	45.793771	-90.096361	516.1	woodyWetlands	STEI_026	8/27/2019	1	0.5	23	0.218166667	0.024583333	0.025416667	0.03425	0.375	0.73042	0.300917	0.01754	0.03325	0.00025	6.061666667	4.9167
D05	STEI	45.82682	-90.092391	481.5	woodyWetlands	STEI_027	8/14/2019	1	4.5	69	0.218166667	0.024583333	0.025416667	0.03425	0.375	0.73042	0.300917	0.01754	0.03325	0.00025	6.061666667	4.9167
D05	STEI	45.833543	-90.073441	488.7	mixedForest	STEI_029	8/21/2019	1	5.5	75	0.218166667	0.024583333	0.025416667	0.03425	0.375	0.73042	0.300917	0.01754	0.03325	0.00025	6.061666667	4.9167
D05	STEI	45.827051	-90.094333	482.3	mixedForest	STEI_030	8/13/2019	1	2	77	0.218166667	0.024583333	0.025416667	0.03425	0.375	0.73042	0.300917	0.01754	0.03325	0.00025	6.061666667	4.9167
D05	STEI	45.506171	-89.588579	473.4	deciduousForest	STEI_047	8/1/2019	1	1	67	0.218166667	0.024583333	0.025416667	0.03425	0.375	0.73042	0.300917	0.01754	0.03325	0.00025	6.061666667	4.9167
D05	STEI	45.508883	-89.588327	474.5	deciduousForest	STEI_059	8/26/2019	1	3	55	0.218166667	0.024583333	0.025416667	0.03425	0.375	0.73042	0.300917	0.01754	0.03325	0.00025	6.061666667	4.9167
D10	STER	40.463935	-103.035332	1361.2	cultivatedCrops	STER_006	7/24/2019	1	0	0	0.704	0.088571429	0.287285714	0.144	1.3546	1.77589	0.820667	0.1471	0.180333333	0.003555556	6.585	19.0833
D10	STER	40.461168	-103.031538	1362.6	cultivatedCrops	STER_011	7/25/2019	1	0	0	0.704	0.088571429	0.287285714	0.144	1.3546	1.77589	0.820667	0.1471	0.180333333	0.003555556	6.585	19.0833
D10	STER	40.460053	-103.029801	1363.7	cultivatedCrops	STER_012	7/25/2019	1	0	0	0.704	0.088571429	0.287285714	0.144	1.3546	1.77589	0.820667	0.1471	0.180333333	0.003555556	6.585	19.0833
D10	STER	40.463856	-103.030754	1360.6	cultivatedCrops	STER_016	7/24/2019	1	0	0	0.704	0.088571429	0.287285714	0.144	1.3546	1.77589	0.820667	0.1471	0.180333333	0.003555556	6.585	19.0833
D10	STER	40.474713	-103.0243	1360.8	cultivatedCrops	STER_026	7/23/2019	1	0	0	0.704	0.088571429	0.287285714	0.144	1.3546	1.77589	0.820667	0.1471	0.180333333	0.003555556	6.585	19.0833
D10	STER	40.473273	-103.018333	1359.6	cultivatedCrops	STER_028	7/23/2019	1	0	0	0.704	0.088571429	0.287285714	0.144	1.3546	1.77589	0.820667	0.1471	0.180333333	0.003555556	6.585	19.0833
D10	STER	40.468561	-103.011749	1353.3	cultivatedCrops	STER_029	7/24/2019	1	0	0	0.704	0.088571429	0.287285714	0.144	1.3546	1.77589	0.820667	0.1471	0.180333333	0.003555556	6.585	19.0833
D10	STER	40.470725	-103.011685	1353.3	cultivatedCrops	STER_031	7/24/2019	1	0	0	0.704	0.088571429	0.287285714	0.144	1.3546	1.77589	0.820667	0.1471	0.180333333	0.003555556	6.585	19.0833
D10	STER	40.472029	-103.025102	1362.6	cultivatedCrops	STER_032	7/23/2019	1	0	0	0.704	0.088571429	0.287285714	0.144	1.3546	1.775889	0.820667	0.1471	0.180333333	0.003555556	6.585	19.0833
D08	TALL	32.977667	-87.432716	98.6	deciduousForest	TALL_001	9/3/2019	1	2	96	0.0796	0.0196	0.015	0.1154	0.0476	0.4882	0.3214	0.002	0.174	0.0014	5.06	5.88
D08	TALL	32.922158	-87.428893	118.3	mixedForest	TALL_002	9/18/2019	1	4	98	0.0796	0.0196	0.015	0.1154	0.0476	0.4882	0.3214	0.002	0.174	0.0014	5.06	5.88
D08	TALL	32.89353	-87.415341	122.8	mixedForest	TALL_003	9/12/2019	1	1.5	94	0.0796	0.0196	0.015	0.1154	0.0476	0.4882	0.3214	0.002	0.174	0.0014	5.06	5.88
D08	TALL	32.957884	-87.432613	132	evergreenForest	TALL_004	9/17/2019	1	1.5	65	0.0796	0.0196	0.015	0.1154	0.0476	0.4882	0.3214	0.002	0.174	0.0014	5.06	5.88
D08	TALL	32.897128	-87.397349	119.9	mixedForest	TALL_005	9/24/2019	1	2	95	0.0796	0.0196	0.015	0.1154	0.0476	0.4882	0.3214	0.002	0.174	0.0014	5.06	5.88
D08	TALL	32.898843	-87.446128	97.8	evergreenForest	TALL_006	9/30/2019	1	1.5	97	0.0796	0.0196	0.015	0.1154	0.0476	0.4882	0.3214	0.002	0.174	0.0014	5.06	5.88
D08	TALL	32.974429	-87.42694	82.5	deciduousForest	TALL_007	9/3/2019	1	2.5	98	0.0796	0.0196	0.015	0.1154	0.0476	0.4882	0.3214	0.002	0.174	0.0014	5.06	5.88
D08	TALL	32.921617	-87.433388	113	deciduousForest	TALL_008	9/4/2019	1	3	99	0.0796	0.0196	0.015	0.1154	0.0476	0.4882	0.3214	0.002	0.174	0.0014	5.06	5.88
D08	TALL	32.899796	-87.406679	105.1	evergreenForest	TALL_009	9/24/2019	1	1.5	93	0.0796	0.0196	0.015	0.1154	0.0476	0.4882	0.3214	0.002	0.174	0.0014	5.06	5.88
D08	TALL	32.926832	-87.418701	124.7	deciduousForest	TALL_010	9/4/2019	1	2.5	75	0.0796	0.0196	0.015	0.1154	0.0476	0.4882	0.3214	0.002	0.174	0.0014	5.06	5.88
D08	TALL	32.956317	-87.410146	83.7	deciduousForest	TALL_011	9/10/2019	1	4	92	0.0796	0.0196	0.015	0.1154	0.0476	0.4882	0.3214	0.002	0.174	0.0014	5.06	5.88
D08	TALL	32.919031	-87.397461	138.6	mixedForest	TALL_012	9/11/2019	1	2.5	100	0.0796	0.0196	0.015	0.1154	0.0476	0.4882	0.3214	0.002	0.174	0.0014	5.06	5.88
D08	TALL	32.884749	-87.454396	117.6	evergreenForest	TALL_013	9/18/2019	1	1.5	95	0.0796	0.0196	0.015	0.1154	0.0476	0.4882	0.3214	0.002	0.174	0.0014	5.06	5.88
